index,question,answer
wF61Wn8RH2M-16,"[0.59989566, 0.10002281, 0.10001448, 0.10001448, 0.10005259]","[0.1000322, 0.100029826, 0.5998875, 0.10002601, 0.10002445]"
wF61Wn8RH2M-17,"[0.5998409, 0.10002772, 0.10004812, 0.100035176, 0.10004811]","[0.10000855, 0.10000901, 0.59996396, 0.100011535, 0.100006945]"
wF61Wn8RH2M-18,"[0.10002283, 0.100035995, 0.100083336, 0.59982187, 0.100035995]","[0.10001472, 0.10002292, 0.5999099, 0.10002292, 0.10002953]"
wF61Wn8RH2M-19,"[0.10003599, 0.1000833, 0.10003599, 0.5998219, 0.10002283]","[0.100040674, 0.10004928, 0.10002407, 0.10002677, 0.59985924]"
wF61Wn8RH2M-20,"[0.5999255, 0.10000725, 0.10001561, 0.100035995, 0.10001561]","[0.59992194, 0.10001385, 0.10001966, 0.10001725, 0.10002734]"
wF61Wn8RH2M-21,"[0.100027725, 0.5998409, 0.10003518, 0.100048125, 0.100048125]","[0.10003072, 0.10002303, 0.10002631, 0.5998983, 0.100021675]"
wF61Wn8RH2M-22,"[0.10001447, 0.10002281, 0.5998956, 0.10001447, 0.10005262]","[0.10006246, 0.10001978, 0.10001976, 0.59987825, 0.100019775]"
wF61Wn8RH2M-23,"[0.10001448, 0.10001448, 0.10005262, 0.59990394, 0.10001448]","[0.10001579, 0.59993446, 0.10001366, 0.10001644, 0.100019656]"
wF61Wn8RH2M-24,"[0.5999243, 0.10001504, 0.10001504, 0.10002281, 0.10002281]","[0.100002475, 0.100002475, 0.10000308, 0.100003846, 0.59998816]"
wF61Wn8RH2M-25,"[0.10002622, 0.10003064, 0.10002623, 0.100030646, 0.5998863]","[0.100022085, 0.59992146, 0.10002164, 0.1000181, 0.10001674]"
wF61Wn8RH2M-26,"[0.100015126, 0.5999163, 0.10003065, 0.10002284, 0.100015126]","[0.10002035, 0.100022905, 0.10003688, 0.599883, 0.100036874]"
wF61Wn8RH2M-27,"[0.100036, 0.100035995, 0.59982187, 0.10008332, 0.10002283]","[0.1000126, 0.100011125, 0.5999538, 0.100009955, 0.1000126]"
wF61Wn8RH2M-28,"[0.5998528, 0.100020245, 0.10003815, 0.10006856, 0.10002024]","[0.100027196, 0.5998908, 0.10002376, 0.10002664, 0.100031525]"
wF61Wn8RH2M-29,"[0.100013554, 0.5998742, 0.100013554, 0.10004931, 0.10004933]","[0.59997696, 0.10000564, 0.100005865, 0.10000564, 0.10000591]"
wF61Wn8RH2M-30,"[0.100022815, 0.5999271, 0.10001553, 0.100022815, 0.10001177]","[0.10000939, 0.59996176, 0.10000771, 0.10000895, 0.10001222]"
wF61Wn8RH2M-31,"[0.10002136, 0.5998944, 0.100049324, 0.10001355, 0.100021355]","[0.10002021, 0.59991133, 0.10002704, 0.10002205, 0.100019395]"
wF61Wn8RH2M-32,"[0.1000834, 0.10002286, 0.10008333, 0.100030184, 0.5997802]","[0.10000457, 0.10000405, 0.100003615, 0.59998226, 0.10000551]"
wF61Wn8RH2M-33,"[0.10004931, 0.10002136, 0.100013554, 0.5998944, 0.10002136]","[0.100027, 0.10003246, 0.5998682, 0.10003482, 0.10003754]"
wF61Wn8RH2M-34,"[0.100013554, 0.10001127, 0.10001701, 0.100017, 0.5999412]","[0.100009024, 0.1000077, 0.10000794, 0.10000935, 0.599966]"
wF61Wn8RH2M-35,"[0.10001307, 0.10008003, 0.1000228, 0.10002279, 0.5998613]","[0.10001848, 0.59990305, 0.100028954, 0.10002059, 0.10002896]"
wF61Wn8RH2M-36,"[0.10001561, 0.10001561, 0.5999433, 0.10001561, 0.1000099]","[0.59996676, 0.10000923, 0.100010425, 0.10000634, 0.10000721]"
wF61Wn8RH2M-37,"[0.5998514, 0.1000228, 0.1000228, 0.10008017, 0.1000228]","[0.10000592, 0.10000545, 0.10001107, 0.5999692, 0.10000836]"
wF61Wn8RH2M-38,"[0.59988576, 0.1000381, 0.10001377, 0.10003116, 0.100031175]","[0.1000059, 0.59997696, 0.10000521, 0.10000653, 0.10000534]"
wF61Wn8RH2M-39,"[0.10008013, 0.10002281, 0.5998514, 0.10002281, 0.10002281]","[0.10001171, 0.10000959, 0.59995854, 0.10001006, 0.100010045]"
wF61Wn8RH2M-40,"[0.10003356, 0.10002284, 0.10002282, 0.100022815, 0.599898]","[0.10003282, 0.10003677, 0.59986377, 0.10002486, 0.1000418]"
wF61Wn8RH2M-41,"[0.10002651, 0.10002289, 0.10002289, 0.5999048, 0.10002289]","[0.10000264, 0.10000348, 0.59998816, 0.10000224, 0.10000348]"
wF61Wn8RH2M-42,"[0.10003012, 0.10003014, 0.5998908, 0.100022905, 0.10002603]","[0.10001147, 0.10000902, 0.5999587, 0.10000688, 0.10001391]"
wF61Wn8RH2M-43,"[0.10002287, 0.100016795, 0.10001483, 0.5999262, 0.10001936]","[0.100026056, 0.10003586, 0.10003583, 0.10005756, 0.5998447]"
wF61Wn8RH2M-44,"[0.10003464, 0.10002283, 0.100071006, 0.10002283, 0.5998487]","[0.59992427, 0.1000135, 0.1000255, 0.10001911, 0.10001764]"
wF61Wn8RH2M-45,"[0.10003454, 0.10002752, 0.10002753, 0.100027524, 0.5998829]","[0.59985757, 0.10003463, 0.100040436, 0.10002695, 0.10004043]"
wF61Wn8RH2M-46,"[0.10002286, 0.5998304, 0.100074455, 0.10002974, 0.100042544]","[0.10001212, 0.100011215, 0.10000879, 0.59995663, 0.10001121]"
wF61Wn8RH2M-47,"[0.10002288, 0.100020066, 0.10002288, 0.100020066, 0.5999141]","[0.5998822, 0.1000311, 0.10002831, 0.10002919, 0.10002919]"
wF61Wn8RH2M-48,"[0.1000526, 0.10001447, 0.10002281, 0.10001447, 0.5998956]","[0.10006224, 0.59987825, 0.10002281, 0.10001383, 0.10002281]"
wF61Wn8RH2M-49,"[0.100039914, 0.100141965, 0.59963596, 0.10014231, 0.100039914]","[0.5999043, 0.10002281, 0.100046664, 0.10001121, 0.10001504]"
wF61Wn8RH2M-50,"[0.10003151, 0.10003151, 0.5998476, 0.10003881, 0.10005054]","[0.10002754, 0.100022875, 0.100046426, 0.10002753, 0.5998757]"
wF61Wn8RH2M-51,"[0.10000632, 0.10001244, 0.10001725, 0.5999557, 0.100008376]","[0.10000548, 0.100003906, 0.59997845, 0.10000689, 0.100005284]"
wF61Wn8RH2M-52,"[0.1000174, 0.5998669, 0.10006241, 0.100033484, 0.10001977]","[0.5999043, 0.10002844, 0.1000254, 0.10002093, 0.10002092]"
wF61Wn8RH2M-53,"[0.10028321, 0.59912753, 0.10028325, 0.10002284, 0.10028319]","[0.10000618, 0.10000695, 0.59997565, 0.100005046, 0.10000617]"
wF61Wn8RH2M-54,"[0.10008337, 0.5998218, 0.100035995, 0.10002284, 0.100035995]","[0.100003526, 0.100002594, 0.10000325, 0.59998757, 0.10000301]"
wF61Wn8RH2M-55,"[0.100005224, 0.100012116, 0.100005224, 0.10001555, 0.59996194]","[0.100024156, 0.10002527, 0.100021355, 0.100022204, 0.59990704]"
wF61Wn8RH2M-56,"[0.10001779, 0.10001923, 0.1000178, 0.10002294, 0.59992224]","[0.5998995, 0.10002591, 0.10002806, 0.10002406, 0.10002247]"
wF61Wn8RH2M-57,"[0.10000956, 0.10000754, 0.100012995, 0.100007564, 0.59996235]","[0.5999575, 0.100010656, 0.10001105, 0.10000993, 0.10001085]"
3P29xaLxv08-1,"[0.10000511, 0.1000063, 0.10000629, 0.5999619, 0.1000204]","[0.10000821, 0.5999664, 0.1000084, 0.10000811, 0.10000887]"
3P29xaLxv08-2,"[0.10001763, 0.100011416, 0.5999428, 0.10001589, 0.10001228]","[0.10001015, 0.10000978, 0.10001303, 0.10001088, 0.59995615]"
3P29xaLxv08-3,"[0.10001968, 0.5998818, 0.100018755, 0.10005565, 0.1000241]","[0.1000025, 0.59998965, 0.100002505, 0.10000259, 0.10000276]"
3P29xaLxv08-4,"[0.10001202, 0.100020394, 0.100017354, 0.59993684, 0.10001338]","[0.10002249, 0.10002248, 0.100021765, 0.10002804, 0.5999052]"
3P29xaLxv08-5,"[0.10001384, 0.10002281, 0.10006223, 0.5998783, 0.10002281]","[0.100015216, 0.10001521, 0.100016564, 0.10001482, 0.59993815]"
3P29xaLxv08-6,"[0.100056976, 0.10002282, 0.10001036, 0.10002282, 0.599887]","[0.5999631, 0.10000824, 0.10000975, 0.10000898, 0.10000989]"
3P29xaLxv08-7,"[0.100033514, 0.5998845, 0.10002049, 0.100024566, 0.1000369]","[0.59998745, 0.10000279, 0.10000252, 0.10000344, 0.10000375]"
3P29xaLxv08-8,"[0.10004669, 0.10000894, 0.100022815, 0.100022815, 0.59989876]","[0.1000066, 0.10000679, 0.10000705, 0.59997267, 0.10000689]"
3P29xaLxv08-9,"[0.59986293, 0.10003793, 0.10003795, 0.100032605, 0.100028604]","[0.10000627, 0.59997135, 0.10000725, 0.10000752, 0.100007564]"
3P29xaLxv08-10,"[0.100023575, 0.5999399, 0.10000636, 0.10001324, 0.10001695]","[0.100004554, 0.5999803, 0.10000568, 0.10000452, 0.10000497]"
3P29xaLxv08-11,"[0.100018, 0.59990996, 0.10003122, 0.10002284, 0.100018]","[0.10000642, 0.5999804, 0.1000053, 0.10000529, 0.10000259]"
3P29xaLxv08-12,"[0.100029, 0.10001886, 0.10003966, 0.5998728, 0.10003966]","[0.10002406, 0.10002699, 0.10002496, 0.5998987, 0.100025274]"
3P29xaLxv08-13,"[0.10001755, 0.10003262, 0.5999304, 0.10000737, 0.100012004]","[0.100008115, 0.100012384, 0.1000118, 0.10001298, 0.59995466]"
3P29xaLxv08-14,"[0.10003764, 0.59992415, 0.10001274, 0.10001274, 0.10001274]","[0.10002195, 0.10001706, 0.10002195, 0.100019194, 0.59991986]"
3P29xaLxv08-15,"[0.10000573, 0.10000803, 0.59997076, 0.10000803, 0.10000744]","[0.10000588, 0.5999785, 0.10000481, 0.10000556, 0.10000527]"
3P29xaLxv08-16,"[0.10002145, 0.10002145, 0.10001742, 0.599927, 0.10001266]","[0.10001249, 0.10001249, 0.10001354, 0.1000115, 0.59995]"
3P29xaLxv08-17,"[0.10003187, 0.59989166, 0.100025445, 0.100026794, 0.10002424]","[0.10000673, 0.59997135, 0.10000756, 0.1000074, 0.100006945]"
3P29xaLxv08-18,"[0.5999205, 0.10002289, 0.10001968, 0.10001726, 0.10001968]","[0.10000793, 0.10001048, 0.1000114, 0.100010924, 0.59995925]"
2Y0fprt4Npo-1,"[0.10002529, 0.100021, 0.10002099, 0.10002294, 0.5999098]","[0.10002132, 0.10002132, 0.10002299, 0.10001752, 0.5999168]"
2Y0fprt4Npo-2,"[0.5999435, 0.10001228, 0.10001597, 0.10001228, 0.10001597]","[0.10000725, 0.10000814, 0.5999737, 0.100006536, 0.10000439]"
2Y0fprt4Npo-3,"[0.10010325, 0.10003768, 0.10002282, 0.10003767, 0.5997986]","[0.100004874, 0.5999819, 0.100005485, 0.10000337, 0.10000438]"
2Y0fprt4Npo-4,"[0.10002284, 0.100018196, 0.10002284, 0.59991795, 0.100018196]","[0.10003062, 0.10002691, 0.10003062, 0.5998673, 0.10004453]"
2Y0fprt4Npo-5,"[0.10002816, 0.5999098, 0.100014634, 0.10002816, 0.10001925]","[0.5998178, 0.10004814, 0.10002288, 0.100076005, 0.100035205]"
2Y0fprt4Npo-6,"[0.10012249, 0.10012281, 0.10002282, 0.10002282, 0.59970903]","[0.10000308, 0.5999881, 0.10000322, 0.10000291, 0.10000273]"
2Y0fprt4Npo-7,[],"[0.100055516, 0.5998475, 0.10002428, 0.10003498, 0.10003777]"
2Y0fprt4Npo-8,"[0.5999442, 0.10001201, 0.100017555, 0.10001201, 0.10001426]","[0.10002691, 0.5999091, 0.10001852, 0.100026906, 0.10001851]"
2Y0fprt4Npo-9,"[0.104241826, 0.10426831, 0.10422523, 0.58304125, 0.10422338]","[0.100011155, 0.5999599, 0.100011416, 0.10000792, 0.10000961]"
2Y0fprt4Npo-10,"[0.100034, 0.59985656, 0.10001967, 0.100044906, 0.10004491]","[0.100026116, 0.59989595, 0.10002808, 0.100027494, 0.10002237]"
2Y0fprt4Npo-11,"[0.10002201, 0.10001483, 0.10001118, 0.599942, 0.10000996]","[0.100043625, 0.10004362, 0.100062504, 0.59974056, 0.10010971]"
2Y0fprt4Npo-12,"[0.10001626, 0.10002868, 0.100018986, 0.5999074, 0.10002868]","[0.10001663, 0.59994555, 0.10001663, 0.10001114, 0.10001002]"
2Y0fprt4Npo-13,"[0.100032635, 0.100017555, 0.10001425, 0.5999029, 0.100032605]","[0.10000413, 0.10000633, 0.10000844, 0.599973, 0.100008056]"
2Y0fprt4Npo-14,"[0.10001512, 0.100030646, 0.10001132, 0.100018196, 0.59992474]","[0.10002285, 0.10005011, 0.10003579, 0.100035846, 0.59985536]"
2Y0fprt4Npo-15,"[0.10001671, 0.10008342, 0.10003601, 0.5997806, 0.10008327]","[0.10002288, 0.5995515, 0.100141495, 0.10014209, 0.10014208]"
2Y0fprt4Npo-16,"[0.10001596, 0.10000997, 0.10001227, 0.599922, 0.100039795]","[0.10002412, 0.100017376, 0.10002258, 0.10002689, 0.59990907]"
2Y0fprt4Npo-17,"[0.10001228, 0.10002282, 0.10001597, 0.59993297, 0.10001597]","[0.10001855, 0.5999465, 0.1000135, 0.10000959, 0.10001188]"
2Y0fprt4Npo-18,"[0.10001729, 0.10001165, 0.5999432, 0.10001392, 0.10001391]","[0.10003879, 0.100038804, 0.10001625, 0.10003151, 0.5998747]"
2Y0fprt4Npo-19,"[0.10000992, 0.5999655, 0.100009024, 0.10000666, 0.10000886]","[0.100002676, 0.59998965, 0.100002795, 0.100002445, 0.100002445]"
2Y0fprt4Npo-20,"[0.10003126, 0.10011457, 0.10004931, 0.10004933, 0.5997555]","[0.10001224, 0.10012292, 0.10002286, 0.10012292, 0.59971905]"
2Y0fprt4Npo-21,"[0.5998514, 0.10008015, 0.10002281, 0.10002281, 0.10002281]","[0.10003126, 0.10001889, 0.10001771, 0.59991217, 0.100019954]"
2Y0fprt4Npo-22,"[0.59982795, 0.10008331, 0.100036, 0.10003601, 0.10001671]","[0.10000861, 0.10001084, 0.10000887, 0.10001045, 0.5999612]"
2Y0fprt4Npo-23,"[0.10004101, 0.5998774, 0.10002287, 0.10002936, 0.10002937]","[0.10000643, 0.59997374, 0.10000651, 0.100007944, 0.100005314]"
2Y0fprt4Npo-24,"[0.1000277, 0.100027695, 0.5998971, 0.100022815, 0.10002467]","[0.5998901, 0.10002699, 0.100030795, 0.10003265, 0.1000194]"
2Y0fprt4Npo-25,"[0.58301145, 0.10423084, 0.1042307, 0.104229145, 0.10429785]","[0.59963775, 0.10003988, 0.10014138, 0.10003987, 0.10014118]"
2Y0fprt4Npo-26,"[0.100016445, 0.59988934, 0.100019135, 0.10003752, 0.10003752]","[0.10003701, 0.100034066, 0.10003701, 0.5998514, 0.10004051]"
2Y0fprt4Npo-27,"[0.10001318, 0.59978396, 0.10008333, 0.10003602, 0.10008351]","[0.10002401, 0.100018926, 0.100017905, 0.5999213, 0.100017905]"
2Y0fprt4Npo-28,"[0.10002605, 0.100027844, 0.59989315, 0.100029916, 0.10002307]","[0.10002138, 0.10002223, 0.100019865, 0.10002223, 0.59991425]"
2Y0fprt4Npo-29,"[0.10000859, 0.100011304, 0.10001343, 0.59995806, 0.10000859]","[0.100011505, 0.5999463, 0.1000219, 0.10000874, 0.100011505]"
2Y0fprt4Npo-30,"[0.100039646, 0.10002899, 0.5998795, 0.100029, 0.10002285]","[0.100022815, 0.5998038, 0.10008021, 0.10008005, 0.10001309]"
2Y0fprt4Npo-31,"[0.100016706, 0.10003601, 0.10008342, 0.5998279, 0.10003602]","[0.10000466, 0.1000063, 0.5999797, 0.10000289, 0.10000646]"
2Y0fprt4Npo-32,"[0.1000228, 0.1000228, 0.1000228, 0.10001059, 0.599921]","[0.100002445, 0.10000312, 0.59998935, 0.10000239, 0.10000271]"
2Y0fprt4Npo-33,"[0.10003599, 0.5998281, 0.10001671, 0.10008323, 0.10003596]","[0.10000714, 0.10000313, 0.5999813, 0.10000298, 0.100005426]"
2Y0fprt4Npo-34,"[0.10002285, 0.10002285, 0.5998871, 0.10003851, 0.100028686]","[0.10002462, 0.1000256, 0.5998944, 0.1000287, 0.10002668]"
2Y0fprt4Npo-35,"[0.10003035, 0.10003399, 0.10002741, 0.59988326, 0.10002499]","[0.100025274, 0.59990174, 0.100022785, 0.100027405, 0.10002286]"
2Y0fprt4Npo-36,"[0.100048915, 0.5998217, 0.10002788, 0.10004113, 0.100060344]","[0.10000895, 0.10000953, 0.10000901, 0.5999624, 0.10001012]"
2Y0fprt4Npo-37,"[0.10002279, 0.10002277, 0.59992546, 0.10001448, 0.10001447]","[0.1000118, 0.100018546, 0.5999417, 0.100010544, 0.10001743]"
2Y0fprt4Npo-38,"[0.10003583, 0.10003143, 0.5998818, 0.100027986, 0.100022964]","[0.10001331, 0.10001329, 0.10000795, 0.59995615, 0.10000926]"
2Y0fprt4Npo-39,"[0.100599535, 0.5976009, 0.100598656, 0.100599915, 0.10060102]","[0.10002569, 0.59990454, 0.1000231, 0.10002097, 0.100025706]"
2Y0fprt4Npo-40,"[0.10001591, 0.100012265, 0.100009985, 0.10001233, 0.59994954]","[0.59991294, 0.10002145, 0.100019306, 0.10001869, 0.10002763]"
VjgPlnjGleg-1,"[0.10002288, 0.10002675, 0.59990036, 0.10001777, 0.1000322]","[0.10001686, 0.5999217, 0.10001248, 0.10002291, 0.100026034]"
VjgPlnjGleg-2,"[0.10008028, 0.59980357, 0.10008022, 0.100022815, 0.100013085]","[0.10000563, 0.10000835, 0.5999745, 0.100005776, 0.10000575]"
VjgPlnjGleg-3,"[0.100021355, 0.5998701, 0.1000493, 0.10000992, 0.10004931]","[0.10000951, 0.59996355, 0.100005835, 0.10000584, 0.100015245]"
VjgPlnjGleg-4,"[0.100027025, 0.10002289, 0.10002702, 0.59989005, 0.100033015]","[0.10000831, 0.5999663, 0.100008845, 0.10000669, 0.10000992]"
VjgPlnjGleg-5,"[0.5829962, 0.104225844, 0.10422587, 0.104326285, 0.10422584]","[0.100015484, 0.100018926, 0.59992135, 0.10002439, 0.10001981]"
VjgPlnjGleg-6,"[0.1000228, 0.1000228, 0.5998514, 0.10008018, 0.1000228]","[0.10003177, 0.10002963, 0.100025386, 0.5998776, 0.10003563]"
VjgPlnjGleg-7,"[0.10006062, 0.100005336, 0.10006059, 0.10000991, 0.5998635]","[0.10000327, 0.10000633, 0.10000345, 0.5999828, 0.10000416]"
VjgPlnjGleg-8,"[0.10002674, 0.10002, 0.5999033, 0.10003218, 0.10001776]","[0.100025594, 0.10002403, 0.10001844, 0.10001557, 0.59991634]"
VjgPlnjGleg-9,"[0.5997764, 0.100087054, 0.10008706, 0.10002473, 0.10002473]","[0.10004013, 0.100031786, 0.10003415, 0.10002589, 0.59986806]"
VjgPlnjGleg-10,"[0.10001485, 0.10002283, 0.10002283, 0.59992146, 0.100017995]","[0.5998686, 0.100062884, 0.10002284, 0.10002284, 0.10002284]"
VjgPlnjGleg-11,"[0.10000991, 0.10001637, 0.59994817, 0.10000991, 0.10001562]","[0.10000093, 0.10000107, 0.100001186, 0.10000131, 0.5999955]"
VjgPlnjGleg-12,"[0.10000751, 0.10000751, 0.59995586, 0.10001456, 0.10001456]","[0.10002402, 0.10004315, 0.100029476, 0.59988415, 0.100019194]"
VjgPlnjGleg-13,"[0.10003466, 0.59984255, 0.10003466, 0.10007109, 0.10001702]","[0.100026764, 0.5999074, 0.100026764, 0.1000123, 0.10002674]"
VjgPlnjGleg-14,"[0.10002048, 0.5998777, 0.100035846, 0.10003584, 0.10003011]","[0.100014426, 0.10000721, 0.5999616, 0.100008644, 0.10000811]"
VjgPlnjGleg-15,"[0.10000993, 0.10001557, 0.59993106, 0.10002173, 0.10002173]","[0.5998977, 0.100024104, 0.10002095, 0.1000312, 0.10002608]"
VjgPlnjGleg-16,"[0.10003748, 0.100065164, 0.10003748, 0.10010317, 0.59975666]","[0.1000081, 0.10000761, 0.100007616, 0.100010484, 0.59996617]"
VjgPlnjGleg-17,"[0.10002284, 0.10001356, 0.5998577, 0.10003466, 0.10007126]","[0.100022964, 0.10003123, 0.10001953, 0.100022964, 0.5999033]"
VjgPlnjGleg-18,"[0.100083046, 0.100083075, 0.599778, 0.10002795, 0.10002795]","[0.100071155, 0.10001703, 0.5998543, 0.100022845, 0.100034684]"
VjgPlnjGleg-19,"[0.5998051, 0.10002285, 0.10004436, 0.10008329, 0.100044355]","[0.10000729, 0.10000763, 0.10000697, 0.10000587, 0.59997225]"
VjgPlnjGleg-20,"[0.59912765, 0.10028323, 0.100283176, 0.100022845, 0.10028312]","[0.100026615, 0.10002029, 0.59990376, 0.100024685, 0.10002467]"
VjgPlnjGleg-21,"[0.10002936, 0.100040995, 0.100040995, 0.10002286, 0.5998658]","[0.10000841, 0.10001241, 0.10001134, 0.59995586, 0.10001197]"
VjgPlnjGleg-22,"[0.59991235, 0.10001635, 0.10001635, 0.10004457, 0.10001039]","[0.5999644, 0.10001, 0.100007996, 0.100011446, 0.100006156]"
VjgPlnjGleg-23,"[0.10002281, 0.10001448, 0.5998956, 0.10001448, 0.10005262]","[0.10002402, 0.10002401, 0.100026816, 0.59990233, 0.100022815]"
VjgPlnjGleg-24,"[0.59990996, 0.10001801, 0.10001801, 0.10003123, 0.100022845]","[0.10001095, 0.1000078, 0.10000717, 0.59996253, 0.10001154]"
VjgPlnjGleg-25,"[0.100038104, 0.1000312, 0.10003119, 0.10003811, 0.5998614]","[0.10002072, 0.100017235, 0.59991455, 0.10002444, 0.10002305]"
VjgPlnjGleg-26,"[0.10002288, 0.100042395, 0.100027025, 0.5998807, 0.100027025]","[0.10000555, 0.599981, 0.100004695, 0.100004695, 0.10000407]"
VjgPlnjGleg-27,"[0.5999204, 0.1000228, 0.10001121, 0.10002281, 0.10002281]","[0.100013226, 0.5999596, 0.100008324, 0.10001105, 0.10000777]"
VjgPlnjGleg-28,"[0.10002288, 0.10003219, 0.10002288, 0.10002675, 0.5998953]","[0.100005426, 0.10000461, 0.59998125, 0.100004904, 0.100003816]"
VjgPlnjGleg-29,"[0.59970933, 0.10002282, 0.100122534, 0.10012248, 0.10002282]","[0.10000435, 0.59998477, 0.1000031, 0.10000417, 0.10000363]"
VjgPlnjGleg-30,"[0.100052595, 0.10000835, 0.1000526, 0.10001448, 0.59987193]","[0.10000415, 0.5999835, 0.10000302, 0.10000357, 0.10000577]"
VjgPlnjGleg-31,"[0.10009565, 0.100030676, 0.5997805, 0.10004659, 0.10004658]","[0.10002062, 0.10002644, 0.10002525, 0.59990627, 0.1000214]"
VjgPlnjGleg-32,"[0.10001392, 0.10006292, 0.59984297, 0.100017294, 0.100062884]","[0.5999275, 0.100012794, 0.100012794, 0.100027174, 0.10001975]"
VjgPlnjGleg-33,"[0.59989023, 0.10003744, 0.10002294, 0.10002092, 0.10002844]","[0.10000383, 0.10000361, 0.100003324, 0.59998655, 0.100002624]"
VjgPlnjGleg-34,"[0.10001626, 0.10001899, 0.5999379, 0.100012615, 0.1000142]","[0.10000598, 0.5999737, 0.100005455, 0.10000875, 0.10000612]"
VjgPlnjGleg-35,"[0.100037694, 0.100103274, 0.10010338, 0.5997328, 0.100022845]","[0.5999786, 0.10000537, 0.100006334, 0.10000499, 0.100004666]"
VjgPlnjGleg-36,"[0.10002774, 0.10003519, 0.59986585, 0.10003599, 0.100035176]","[0.59989876, 0.10003095, 0.1000233, 0.10002134, 0.10002568]"
VjgPlnjGleg-37,"[0.59993064, 0.100015536, 0.100022815, 0.10001553, 0.10001553]","[0.10000842, 0.59996796, 0.10000724, 0.10000767, 0.100008704]"
VjgPlnjGleg-38,"[0.599933, 0.10001596, 0.100012265, 0.10002281, 0.10001595]","[0.10002684, 0.100018956, 0.59991336, 0.10001404, 0.10002683]"
noF_RWMI6Dg-1,"[0.10002288, 0.100026876, 0.10001437, 0.10001993, 0.5999159]","[0.5999185, 0.10002104, 0.100022316, 0.10001712, 0.10002104]"
noF_RWMI6Dg-2,"[0.1000803, 0.5998037, 0.100022815, 0.100080095, 0.100013085]","[0.10002645, 0.5998592, 0.10003468, 0.10005052, 0.10002922]"
noF_RWMI6Dg-3,"[0.10010336, 0.10003768, 0.5997836, 0.10003768, 0.100037694]","[0.1000209, 0.10001573, 0.5999111, 0.10002921, 0.10002308]"
noF_RWMI6Dg-4,"[0.100025624, 0.10003347, 0.100033484, 0.10002903, 0.59987843]","[0.100003116, 0.10000402, 0.59998775, 0.10000222, 0.10000286]"
noF_RWMI6Dg-5,"[0.100080036, 0.59985155, 0.1000228, 0.1000228, 0.1000228]","[0.5999839, 0.10000404, 0.10000424, 0.10000443, 0.10000343]"
noF_RWMI6Dg-6,"[0.100018725, 0.10004096, 0.59985375, 0.100018725, 0.100067824]","[0.10000758, 0.10000623, 0.10000436, 0.10000589, 0.59997594]"
noF_RWMI6Dg-7,"[0.10014234, 0.10014219, 0.10003992, 0.10003992, 0.59963566]","[0.10002777, 0.100017086, 0.5999264, 0.10001361, 0.10001515]"
noF_RWMI6Dg-8,"[0.10002536, 0.10002536, 0.10002536, 0.5998986, 0.100025356]","[0.10001372, 0.100014545, 0.10001455, 0.10001372, 0.59994346]"
noF_RWMI6Dg-9,"[0.59992665, 0.10001711, 0.10001956, 0.100019574, 0.100017115]","[0.10002405, 0.10001874, 0.10002406, 0.59989953, 0.1000336]"
noF_RWMI6Dg-10,"[0.10001087, 0.100016706, 0.100013174, 0.5999512, 0.10000806]","[0.5999287, 0.1000139, 0.10001265, 0.10002747, 0.1000173]"
noF_RWMI6Dg-11,"[0.59995615, 0.1000116, 0.10001161, 0.100010335, 0.100010335]","[0.5998851, 0.10002905, 0.100030296, 0.10002588, 0.10002967]"
noF_RWMI6Dg-12,"[0.10005051, 0.10003151, 0.10003881, 0.1000315, 0.5998477]","[0.10003545, 0.10003127, 0.10003128, 0.100028, 0.599874]"
noF_RWMI6Dg-13,"[0.100025736, 0.59991467, 0.10002066, 0.10001596, 0.10002291]","[0.100022644, 0.10001933, 0.10002478, 0.5999084, 0.10002479]"
noF_RWMI6Dg-14,"[0.5998617, 0.10003432, 0.100039855, 0.10003209, 0.10003208]","[0.100006916, 0.1000072, 0.59997207, 0.1000072, 0.10000665]"
noF_RWMI6Dg-15,"[0.10000992, 0.1000046, 0.5999728, 0.10000586, 0.10000678]","[0.10001958, 0.10002586, 0.10001958, 0.5999192, 0.10001576]"
noF_RWMI6Dg-16,"[0.100011595, 0.5999589, 0.10001384, 0.10000742, 0.10000827]","[0.10000301, 0.10000329, 0.59998983, 0.10000223, 0.10000167]"
noF_RWMI6Dg-17,"[0.10002697, 0.10002554, 0.59988856, 0.10003037, 0.100028574]","[0.10003426, 0.10002297, 0.10003427, 0.100034244, 0.59987426]"
noF_RWMI6Dg-18,"[0.1000037, 0.599983, 0.10000403, 0.100005254, 0.10000406]","[0.100018874, 0.10002518, 0.100029446, 0.59989935, 0.10002714]"
noF_RWMI6Dg-19,"[0.10003763, 0.10003561, 0.5998756, 0.1000307, 0.10002044]","[0.59997386, 0.10000564, 0.10000653, 0.10000954, 0.10000443]"
noF_RWMI6Dg-20,"[0.1000377, 0.100037694, 0.10010359, 0.59978336, 0.10003768]","[0.10001537, 0.10002041, 0.10001234, 0.5999387, 0.10001321]"
noF_RWMI6Dg-21,"[0.5998498, 0.100033194, 0.10003899, 0.100039, 0.100039]","[0.10002469, 0.10002468, 0.10003479, 0.59987205, 0.10004382]"
noF_RWMI6Dg-22,"[0.59998125, 0.100003295, 0.10000691, 0.10000531, 0.100003265]","[0.10001598, 0.10002788, 0.10002111, 0.100041114, 0.5998939]"
