index,question,answer
y2vCVV0ju34-44,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0033573627), (1, 0.003320542), (2, 0.003281016), (3, 0.15461655), (4, 0.003788488), (5, 0.0034424667), (6, 0.0035183742), (7, 0.0032738275), (8, 0.0033323774), (9, 0.0031470102), (10, 0.0037285662), (11, 0.003258573), (12, 0.15443243), (13, 0.0036894598), (14, 0.0035729895), (15, 0.0033508323), (16, 0.0036363788), (17, 0.0037975062), (18, 0.0035351068), (19, 0.0033069071), (20, 0.003517356), (21, 0.00324888), (22, 0.0031585712), (23, 0.003822014), (24, 0.0032937676), (25, 0.0034113692), (26, 0.34690076), (27, 0.25430253), (28, 0.0034456505), (29, 0.00351231)]"
y2vCVV0ju34-45,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.00385145), (1, 0.0038092106), (2, 0.0037638678), (3, 0.003831751), (4, 0.004346022), (5, 0.0039490783), (6, 0.004036157), (7, 0.0037556216), (8, 0.0038227877), (9, 0.16952683), (10, 0.004277282), (11, 0.0037381218), (12, 0.0037360177), (13, 0.0042324206), (14, 0.0040988093), (15, 0.0038439587), (16, 0.0041715275), (17, 0.0043563675), (18, 0.004055352), (19, 0.003793569), (20, 0.0040349886), (21, 0.0037270023), (22, 0.0036234031), (23, 0.004384482), (24, 0.003778496), (25, 0.0039134044), (26, 0.0037838747), (27, 0.7197762), (28, 0.003952731), (29, 0.0040292004)]"
y2vCVV0ju34-46,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0026729396), (1, 0.49604496), (2, 0.0026121566), (3, 0.002659268), (4, 0.0030161766), (5, 0.0027406944), (6, 0.0028011275), (7, 0.0026064336), (8, 0.0026530474), (9, 0.002505469), (10, 0.0029684703), (11, 0.0025942887), (12, 0.0025928284), (13, 0.002937336), (14, 0.002844609), (15, 0.0026677402), (16, 0.002895076), (17, 0.0030233564), (18, 0.0028144491), (19, 0.0026327695), (20, 0.0028003168), (21, 0.0025865717), (22, 0.002514673), (23, 0.003042868), (24, 0.0026223087), (25, 0.0027159362), (26, 0.4271783), (27, 0.0027163313), (28, 0.002743229), (29, 0.0027962995)]"
y2vCVV0ju34-47,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045143603), (1, 0.0044648508), (2, 0.0044117034), (3, 0.0044912705), (4, 0.47738224), (5, 0.0046287924), (6, 0.004730859), (7, 0.0044020377), (8, 0.0044807647), (9, 0.0042315177), (10, 0.0050134864), (11, 0.0043815263), (12, 0.00437906), (13, 0.0049609034), (14, 0.0048042955), (15, 0.0045055794), (16, 0.0048895297), (17, 0.005106184), (18, 0.0047533577), (19, 0.004446517), (20, 0.00472949), (21, 0.004368493), (22, 0.0042470624), (23, 0.0051391376), (24, 0.0044288496), (25, 0.0045869783), (26, 0.004435154), (27, 0.004587645), (28, 0.0046330737), (29, 0.39386526)]"
wF61Wn8RH2M-1,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.00934258), (1, 0.009240119), (2, 0.009130129), (3, 0.009294795), (4, 0.010542278), (5, 0.0095794005), (6, 0.009790629), (7, 0.009110126), (8, 0.009273053), (9, 0.00875723), (10, 0.010375533), (11, 0.009067676), (12, 0.009062572), (13, 0.010266711), (14, 0.009942607), (15, 0.009324407), (16, 0.010119001), (17, 0.010567374), (18, 0.009837192), (19, 0.009202177), (20, 0.009787795), (21, 0.009040703), (22, 0.722017), (23, 0.010635572), (24, 0.009165613), (25, 0.009492864), (26, 0.009178661), (27, 0.009494245), (28, 0.009588259), (29, 0.0097737545)]"
wF61Wn8RH2M-2,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045147687), (1, 0.0044652545), (2, 0.004412102), (3, 0.0044916766), (4, 0.0050945184), (5, 0.004629211), (6, 0.004731287), (7, 0.004402436), (8, 0.00448117), (9, 0.0042319), (10, 0.0050139395), (11, 0.004381922), (12, 0.004379456), (13, 0.004961352), (14, 0.0048047295), (15, 0.004505987), (16, 0.0048899716), (17, 0.0051066456), (18, 0.866172), (19, 0.004446919), (20, 0.0047299173), (21, 0.0043688877), (22, 0.004247446), (23, 0.0051396023), (24, 0.00442925), (25, 0.004587393), (26, 0.004435555), (27, 0.00458806), (28, 0.0046334923), (29, 0.004723132)]"
wF61Wn8RH2M-3,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.00451463), (1, 0.0044651176), (2, 0.004411967), (3, 0.0044915387), (4, 0.005094362), (5, 0.004629069), (6, 0.0047311415), (7, 0.004402301), (8, 0.0044810325), (9, 0.0042317705), (10, 0.005013786), (11, 0.004381788), (12, 0.004379322), (13, 0.0049611996), (14, 0.0048045823), (15, 0.0045058485), (16, 0.0048898216), (17, 0.005106489), (18, 0.004753642), (19, 0.0044467826), (20, 0.0047297725), (21, 0.0043687536), (22, 0.004247316), (23, 0.86656195), (24, 0.004429114), (25, 0.004587252), (26, 0.004435419), (27, 0.0045879195), (28, 0.0046333503), (29, 0.0047229873)]"
wF61Wn8RH2M-4,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.00934366), (1, 0.009241187), (2, 0.009131185), (3, 0.00929587), (4, 0.010543497), (5, 0.009580508), (6, 0.72298616), (7, 0.009111179), (8, 0.009274125), (9, 0.008758242), (10, 0.010376733), (11, 0.009068725), (12, 0.00906362), (13, 0.010267898), (14, 0.009943757), (15, 0.009325486), (16, 0.010120172), (17, 0.0105685955), (18, 0.009838329), (19, 0.00920324), (20, 0.009788928), (21, 0.009041749), (22, 0.008790417), (23, 0.010636802), (24, 0.009166673), (25, 0.009493962), (26, 0.009179722), (27, 0.009495343), (28, 0.0095893685), (29, 0.009774884)]"
wF61Wn8RH2M-5,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0029756946), (1, 0.0029430597), (2, 0.002908027), (3, 0.0029604747), (4, 0.003357809), (5, 0.0030511238), (6, 0.003118402), (7, 0.0029016559), (8, 0.0029535496), (9, 0.0027892552), (10, 0.0033046994), (11, 0.0028881354), (12, 0.0028865098), (13, 0.0032700386), (14, 0.0031668085), (15, 0.0029699064), (16, 0.0032229917), (17, 0.003365802), (18, 0.0031332327), (19, 0.0029309748), (20, 0.0031174996), (21, 0.0028795442), (22, 0.0027995019), (23, 0.1951877), (24, 0.002919329), (25, 0.71988386), (26, 0.0029234847), (27, 0.0030240011), (28, 0.0030539457), (29, 0.0031130274)]"
wF61Wn8RH2M-6,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054529933), (1, 0.00539319), (2, 0.005328992), (3, 0.0054251025), (4, 0.006153222), (5, 0.0055912184), (6, 0.005714507), (7, 0.0053173164), (8, 0.0054124123), (9, 0.0051113414), (10, 0.006055898), (11, 0.00529254), (12, 0.005289561), (13, 0.005992382), (14, 0.005803212), (15, 0.005442387), (16, 0.0059061684), (17, 0.00616787), (18, 0.0057416838), (19, 0.005371044), (20, 0.005712853), (21, 0.005276797), (22, 0.005130118), (23, 0.8388269), (24, 0.005349703), (25, 0.00554071), (26, 0.005357318), (27, 0.0055415155), (28, 0.0055963895), (29, 0.005704657)]"
wF61Wn8RH2M-7,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038552487), (1, 0.0038129676), (2, 0.0037675798), (3, 0.0038355298), (4, 0.3612509), (5, 0.003952973), (6, 0.0040401374), (7, 0.0037593255), (8, 0.003826558), (9, 0.0036137016), (10, 0.0042815004), (11, 0.0037418085), (12, 0.0037397025), (13, 0.004236595), (14, 0.004102852), (15, 0.0038477497), (16, 0.0041756416), (17, 0.0043606637), (18, 0.0040593515), (19, 0.0037973104), (20, 0.004038968), (21, 0.5284924), (22, 0.0036269769), (23, 0.004388806), (24, 0.0037822225), (25, 0.003917264), (26, 0.0037876065), (27, 0.003917834), (28, 0.003956629), (29, 0.004033174)]"
wF61Wn8RH2M-8,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054572374), (1, 0.0053973873), (2, 0.005333139), (3, 0.21319954), (4, 0.0061580115), (5, 0.00559557), (6, 0.0057189544), (7, 0.0053214547), (8, 0.0054166247), (9, 0.0051153195), (10, 0.0060606115), (11, 0.005296659), (12, 0.005293678), (13, 0.2142244), (14, 0.0058077285), (15, 0.0054466226), (16, 0.005910765), (17, 0.0061726705), (18, 0.0057461523), (19, 0.005375224), (20, 0.005717299), (21, 0.17316347), (22, 0.005134111), (23, 0.0062125064), (24, 0.0053538666), (25, 0.0055450224), (26, 0.005361488), (27, 0.25415465), (28, 0.0056007453), (29, 0.0057090973)]"
wF61Wn8RH2M-9,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0029757877), (1, 0.0029431519), (2, 0.002908118), (3, 0.0029605674), (4, 0.003357914), (5, 0.0030512195), (6, 0.0031184999), (7, 0.3390996), (8, 0.002953642), (9, 0.0027893425), (10, 0.57576454), (11, 0.0028882257), (12, 0.0028866), (13, 0.0032701408), (14, 0.0031669077), (15, 0.0029699996), (16, 0.0032230928), (17, 0.0033659076), (18, 0.0031333307), (19, 0.0029310666), (20, 0.0031175972), (21, 0.0028796343), (22, 0.0027995894), (23, 0.00338763), (24, 0.0029194204), (25, 0.003023656), (26, 0.0029235764), (27, 0.003024096), (28, 0.0030540414), (29, 0.0031131248)]"
wF61Wn8RH2M-10,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054532993), (1, 0.005393492), (2, 0.0053292904), (3, 0.005425407), (4, 0.006153567), (5, 0.005591532), (6, 0.005714827), (7, 0.27458128), (8, 0.005412716), (9, 0.0051116277), (10, 0.006056238), (11, 0.005292837), (12, 0.0052898577), (13, 0.005992718), (14, 0.0058035376), (15, 0.005442692), (16, 0.0059064995), (17, 0.006168216), (18, 0.0057420055), (19, 0.005371345), (20, 0.005713173), (21, 0.0052770926), (22, 0.005130406), (23, 0.006208023), (24, 0.005350003), (25, 0.56888723), (26, 0.005357619), (27, 0.0055418266), (28, 0.0055967034), (29, 0.005704977)]"
wF61Wn8RH2M-11,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0045143194), (1, 0.0044648102), (2, 0.0044116634), (3, 0.0044912295), (4, 0.0050940113), (5, 0.0046287505), (6, 0.004730816), (7, 0.0044019977), (8, 0.0044807238), (9, 0.004231479), (10, 0.5780784), (11, 0.004381486), (12, 0.00437902), (13, 0.004960858), (14, 0.0048042517), (15, 0.0045055384), (16, 0.004889485), (17, 0.0051061376), (18, 0.0047533144), (19, 0.0044464767), (20, 0.0047294465), (21, 0.004368453), (22, 0.0042470237), (23, 0.0051390906), (24, 0.004428809), (25, 0.0045869364), (26, 0.0044351136), (27, 0.29295468), (28, 0.0046330313), (29, 0.004722662)]"
wF61Wn8RH2M-12,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038507704), (1, 0.31364512), (2, 0.0037632035), (3, 0.0038310746), (4, 0.004345255), (5, 0.0039483816), (6, 0.0040354445), (7, 0.0037549587), (8, 0.003822113), (9, 0.003609504), (10, 0.004276527), (11, 0.003737462), (12, 0.0037353584), (13, 0.004231673), (14, 0.004098086), (15, 0.0038432803), (16, 0.0041707912), (17, 0.3057087), (18, 0.004054636), (19, 0.0037928997), (20, 0.0040342766), (21, 0.27433646), (22, 0.0036227638), (23, 0.004383708), (24, 0.0037778292), (25, 0.003912714), (26, 0.003783207), (27, 0.0039132824), (28, 0.0039520334), (29, 0.0040284893)]"
wF61Wn8RH2M-13,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0038502451), (1, 0.003808019), (2, 0.0037626901), (3, 0.003830552), (4, 0.004344662), (5, 0.003947843), (6, 0.004034894), (7, 0.0037544465), (8, 0.0038215918), (9, 0.0036090116), (10, 0.69110155), (11, 0.0037369523), (12, 0.003734849), (13, 0.0042310962), (14, 0.0040975274), (15, 0.003842756), (16, 0.0041702227), (17, 0.0043550045), (18, 0.19904445), (19, 0.0037923823), (20, 0.004033726), (21, 0.0037258363), (22, 0.0036222697), (23, 0.0043831104), (24, 0.003777314), (25, 0.00391218), (26, 0.003782691), (27, 0.003912749), (28, 0.003951494), (29, 0.00402794)]"
wF61Wn8RH2M-14,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0029757936), (1, 0.0029431577), (2, 0.0029081237), (3, 0.0029605732), (4, 0.0033579208), (5, 0.0030512253), (6, 0.003118506), (7, 0.0029017522), (8, 0.5028384), (9, 0.0027893481), (10, 0.0033048093), (11, 0.0028882313), (12, 0.0028866057), (13, 0.0032701474), (14, 0.003166914), (15, 0.0029700054), (16, 0.003223099), (17, 0.003365914), (18, 0.41190594), (19, 0.0029310721), (20, 0.0031176032), (21, 0.0028796399), (22, 0.0027995948), (23, 0.0033876365), (24, 0.0029194262), (25, 0.0030236621), (26, 0.002923582), (27, 0.0030241017), (28, 0.0030540472), (29, 0.0031131308)]"
wF61Wn8RH2M-15,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054532974), (1, 0.0053934907), (2, 0.005329289), (3, 0.005425405), (4, 0.006153566), (5, 0.0055915304), (6, 0.0057148254), (7, 0.005317613), (8, 0.005412714), (9, 0.0051116263), (10, 0.006056236), (11, 0.005292835), (12, 0.0052898563), (13, 0.005992716), (14, 0.0058035357), (15, 0.0054426906), (16, 0.0059064976), (17, 0.006168214), (18, 0.63427025), (19, 0.0053713433), (20, 0.0057131713), (21, 0.005277091), (22, 0.005130404), (23, 0.006208021), (24, 0.0053500016), (25, 0.005541019), (26, 0.005357617), (27, 0.20962343), (28, 0.0055967015), (29, 0.0057049757)]"
wF61Wn8RH2M-16,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.0054533863), (1, 0.005393578), (2, 0.0053293756), (3, 0.0054254937), (4, 0.006153666), (5, 0.005591621), (6, 0.0057149185), (7, 0.0053176996), (8, 0.0054128026), (9, 0.0051117097), (10, 0.006056335), (11, 0.0052929213), (12, 0.0052899425), (13, 0.005992814), (14, 0.00580363), (15, 0.005442779), (16, 0.005906594), (17, 0.0061683143), (18, 0.2360279), (19, 0.005371431), (20, 0.0057132645), (21, 0.60759854), (22, 0.005130488), (23, 0.0062081227), (24, 0.0053500887), (25, 0.0055411095), (26, 0.0053577046), (27, 0.005541915), (28, 0.005596793), (29, 0.0057050684)]"
wF61Wn8RH2M-17,"[(0, 0.032578375), (1, 0.032221083), (2, 0.031837538), (3, 0.032411743), (4, 0.036761824), (5, 0.033404186), (6, 0.03414076), (7, 0.031767786), (8, 0.032335926), (9, 0.030537207), (10, 0.03618037), (11, 0.03161976), (12, 0.031601965), (13, 0.0358009), (14, 0.03467072), (15, 0.032515004), (16, 0.035285823), (17, 0.036849335), (18, 0.034303125), (19, 0.032088775), (20, 0.03413088), (21, 0.031525705), (22, 0.030649388), (23, 0.037087146), (24, 0.031961277), (25, 0.03310243), (26, 0.032006774), (27, 0.033107243), (28, 0.03343508), (29, 0.034081914)]","[(0, 0.004514487), (1, 0.004464976), (2, 0.004411827), (3, 0.0044913962), (4, 0.0050942004), (5, 0.0046289223), (6, 0.0047309916), (7, 0.004402161), (8, 0.0044808905), (9, 0.004231636), (10, 0.005013627), (11, 0.004381649), (12, 0.0043791826), (13, 0.004961042), (14, 0.00480443), (15, 0.004505706), (16, 0.0048896666), (17, 0.005106327), (18, 0.86618036), (19, 0.0044466415), (20, 0.004729622), (21, 0.0043686153), (22, 0.004247181), (23, 0.0051392815), (24, 0.004428974), (25, 0.004587107), (26, 0.0044352785), (27, 0.0045877737), (28, 0.0046332036), (29, 0.0047228374)]"
